Type,Text
UNKNOWN(tp),
UNKNOWN(tp),64
TEXT_POEM,"Dead fell Sigurd; dreadly Gudrún cried in anguish, called him vainly. Swords rang on wall, and sleepers shivered; geese screamed shrill in green meadow."
UNKNOWN(tp),
UNKNOWN(tp),65
TEXT_POEM,Then laughed Brynhild in her bed listening with whole heart once – the house shuddered – Gudrún hearing in grief’s torment. Gunnar answered grimly speaking:
TEXT_POEM,Gunnar
UNKNOWN(tp),66
TEXT_POEM,"‘Little thou laughest for delight of soul, O fell-hearted! Fey I deem thee. Thy colour blancheth, cold thy cheeks are; cold thy counsels and accursed thy redes.’"
TEXT_POEM,Brynhild
UNKNOWN(tp),67
TEXT_POEM,"‘Cursed are the Niflungs, cruel forswearers. Oaths swore Sigurd, all fulfilled them. Ye all shall find evil fortune, while all men’s honour he for ever holdeth."
UNKNOWN(tp),
UNKNOWN(tp),68
TEXT_POEM,"Bonds of brotherhood in blood mingled with murder kept ye; he remembered them. A sword lay naked set between us, Gram lay grimly gleaming sheathless."
UNKNOWN(tp),
UNKNOWN(tp),69
TEXT_POEM,"Now life no longer will I live with you; of love ye robbed me with lying counsels. Shorn I leave you, shame enduring, of faith and friendship, of fame on earth.’"
UNKNOWN(tp),
UNKNOWN(tp),70
TEXT_POEM,"In arms he took her, anguished begged her her hand to stay, hope to look for. She thrust them from her who thronged round her, longing only for her last journey."
UNKNOWN(tp),
UNKNOWN(tp),71
TEXT_POEM,(Högni only withheld her not:)
UNKNOWN(tp),
UNKNOWN(tp),
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),72
TEXT_POEM,"Gold corslet she took, gleaming hauberk, helm set on head, in hand a sword. On the sword she cast her, sank down wounded: thus Brynhild ended her bright splendour."
TEXT_POEM,Brynhild
UNKNOWN(tp),73
TEXT_POEM,"‘A boon I beg thee, this boon at last! Pile high a pyre on the plain builded; shields hang round it and shining cloths, blood pour over it for us brightly shed!"
UNKNOWN(tp),
UNKNOWN(tp),74
TEXT_POEM,"A hawk at each hand, a hound at feet, there harnessed set ye our horses slain. At his side lay me, sword between us, naked gleaming as on night of yore."
UNKNOWN(tp),
UNKNOWN(tp),75
TEXT_POEM,Burn there Brynhild in the blazing fire who in flames awoke to fell sorrow. In flames send forth that fairest lord now as sun setting who as sun did rise!’
UNKNOWN(tp),
UNKNOWN(tp),76
TEXT_POEM,"Flames were kindled, fume was swirling, a roaring fire ringed with weeping. Thus Sigurd passed, seed of Völsung, there Brynhild burned: bliss was ended."
UNKNOWN(tp),
UNKNOWN(tp),
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),77
TEXT_POEM,"On the hell-way hastened the helméd queen, never born again from bleak regions. In Valhöllu Völsungs feasted: ‘Son’s son welcome, seed of Ódin!’"
UNKNOWN(tp),
UNKNOWN(tp),78
TEXT_POEM,"Thus soon came Sigurd the sword bearing to glad Valhöll greeting Ódin. There feasts he long at his father’s side, for War waiting, the World’s chosen."
UNKNOWN(tp),
UNKNOWN(tp),79
TEXT_POEM,"When Heimdall’s horn is heard ringing and the Blazing Bridge bends neath horsemen, Brynhild shall arm him with belt and sword, a beaker bear him brimmed with glory."
UNKNOWN(tp),
UNKNOWN(tp),80
TEXT_POEM,"In the day of Doom he shall deathless stand who death tasted and dies no more, the serpent-slayer, seed of Ódin: not all shall end, nor Earth perish."
UNKNOWN(tp),
UNKNOWN(tp),81
TEXT_POEM,"On his head the Helm, in his hand lightning, afire his spirit, in his face splendour. When war passeth in world rebuilt, bliss shall they drink who the bitter tasted."
UNKNOWN(tp),
UNKNOWN(tp),82
TEXT_POEM,"Thus passed Sigurd, seed of Völsung, hero mightiest, hope of Ódin. But woe of Gudrún through this world lasteth, to the end of days all shall hear her."
UNKNOWN(tp),
UNKNOWN(tp),
TEXT_POEM,*
PART,COMMENTARY on VÖLSUNGAKVIÐA EN NÝJA
CHAPTER_NAME,COMMENTARY on VÖLSUNGAKVIÐA EN NÝJA
TEXT_CONTEXT,The subtitle Sigurðarkviða en mesta means ‘The Longest Lay of Sigurd’: see p.234.
UNKNOWN(fm-1),UPPHAF
TEXT_EXTRA,"This prelude to the Lay of the Völsungs echoes and reflects the most famous poem of the Edda, the Völuspá, in which the Völva, the wise woman or sibyl, recounts the origin of the world, the age of the youthful Gods, and the primeval war; prophesies the Ragnarök, the Doom of the Gods; and after it the renewal of the Earth, rising again out of deep waters (see the third part of my father’s poem The Prophecy of the Sibyl, given in Appendix B at the end of this book)."
TEXT_EXTRA,"I On this stanza see p.246. It echoes the third stanza of the Völuspá; and citing the Norse verse in a lecture my father followed it with this first stanza of the Upphaf, with some differences: ‘shivering waves’, ‘unraised heaven’."
TEXT_EXTRA,"II It is told by Snorri in the Prose Edda that Heimdal (Heimdallr) was the warden or sentinel of the Gods (Æsir), dwelling beside Bifröst (‘the quaking path’), the rainbow bridge between Ásgard, the realm of the Æsir, and Midgard, the world of Men (see note to 12), which he guards against the rock-giants; but at the Ragnarök (the Doom of the Gods) Bifröst will be crossed by the hosts coming from the fiery land of Múspell, and will break beneath them. The red part of the bow is blazing fire. Heimdal’s horn is the Gjallarhorn, whose blast is heard over all the worlds; and he will blow it at the Ragnarök."
TEXT_EXTRA,"The Ash is Yggdrasill, the World Tree, whose branches stretched out over earth and heaven. The Wolf is Fenrir (named in stanza 13), whom the Gods chained; but at the Ragnarök Fenrir will break his chains and devour Ódin."
TEXT_EXTRA,"12 Surt (Surtr): the great demon of fire, at the Ragnarök coming out of Múspell, the land of fire, against the Gods."
TEXT_EXTRA,"The ‘slumbering Serpent’ is Miðsgarðsormr, the Serpent of Midgard, who lay coiled through all the seas encompassing Midgard, the world of Men. The Norse name Miðgarðr corresponds to Old English Middan-geard, Middan-eard, which lie behind the later form Middle-earth."
TEXT_EXTRA,"The ‘shadowy ship’ is Naglfar, made of dead men’s nails."
TEXT_EXTRA,"13 Frey (Freyr): the chief god of fertility, of peace and plenty, in Norway and Sweden; Freyja (stanza 17) was his sister."
TEXT_EXTRA,The ‘deep Dragon’ is the Serpent of Midgard: see note on stanza 12.
CHAPTER_NAME,I ANDVARA-GULL (Andvari’s Gold)
TEXT_EXTRA,"For the story in §I of the Lay of the Völsungs the sources are the Eddaic poem known as Reginsmál, the Lay of Regin, which is indeed less a poem than fragments of old verse pieced together with prose; a passage in Snorri Sturluson’s version of the Völsung legend in the Prose Edda; and the Völsunga Saga. The few verses in Reginsmál that bear on this part of the narrative (dialogue between Loki and Andvari, and between Loki and Hreidmar after the gold had been paid over) are here and there a model for the Lay, but only lines 5–6 in stanza 8 are a translation (Andvari ek heiti, Óinn hét minn faðir)."
TEXT_EXTRA,"1 Of all the Northern divinities Loki is the most enigmatic; ancient Norse literature is full of references to him and stories about him, and it is not possible to characterize him in a short space. But since Loki only appears here in these poems, and in my father’s words concerning him given on p.54, it seems both suitable and sufficient to quote Snorri Sturluson’s description in the Prose Edda:"
TEXT_CONTEXT,"‘Also counted among the Æsir is Loki, whom some call the mischief-maker of the Æsir, the first father of lies, and the blemish of all gods and men. Loki is handsome and fair of face but evil in his disposition and fickle in his conduct. He excels all others in that cleverness which is called cunning, and he has wiles for every circumstance. Over and over again he has brought the gods into great trouble, but often got them out of it by his guile.’"
TEXT_EXTRA,"In this stanza he is called ‘lightfooted Loki’, and in Snorri’s version of the story of Andvari’s Gold it is said, as already noted, that after the payment of the ransom to Hreidmar Ódin took up his spear ‘and Loki his shoes’. Elsewhere Snorri wrote of ‘those shoes with which Loki ran through air and over water’."
TEXT_EXTRA,6 Ásgard is the realm of the Gods (Æsir).
TEXT_EXTRA,7 Rán: the wife of the sea-god Ægir; see p.189.
TEXT_EXTRA,8 ‘I bid thee’: I offer thee.
TEXT_EXTRA,"13–15 In these concluding stanzas the references to the hope of Ódin, and Ódin’s choice, have of course no counterparts in the Norse texts."
CHAPTER_NAME,II SIGNÝ
TEXT_EXTRA,"This is a rendering in verse of elements of the narrative of the earlier chapters of the Völsunga Saga. No old poetry recounting or referring to this story exists apart from a single half-stanza (see the note to stanzas 37–39), but this section of the Lay of the Völsungs can be seen as an imagination of it. It is a selection of moments of dramatic force, and many elements of the prose Saga are omitted; in particular the most savage features of the story are eliminated (see notes to stanzas 30–32, 37–39)."
TEXT_EXTRA,1–2 These two stanzas are an extreme reduction of the opening chapters of the Saga which tell of Völsung’s immediate ancestry in a prosaic fashion: my father clearly found this unsuited to his purpose.
TEXT_EXTRA,2 ‘child of longing’: Rerir’s wife was for long barren.
TEXT_EXTRA,"4 In the Saga the tree in the midst of King Völsung’s hall is named the Barnstock, and is said to have been an apple-tree."
TEXT_EXTRA,"7 ‘Birds sang blithely’: the birds were sitting in the boughs of the great tree that upheld the hall; so again in stanza 11, and see III.2."
TEXT_EXTRA,10 King Siggeir and many other guests came to the wedding feast held in King Völsung’s hall.
TEXT_EXTRA,"12–13 In the Saga the old man is described in terms that make it plain that he was Ódin, but he is not named. Here in the Lay he is Grímnir ‘the Masked’, a name of Ódin that does not appear at all in the Saga but is derived from the Eddaic poem Grímnismál."
TEXT_EXTRA,"14 ‘Gaut and Völsung’: Völsung’s children and race are often called Völsungar, Völsungs, as in the name of the Saga, and in the head-note to this section."
TEXT_EXTRA,"16 This was the beginning of hatred and the motive for Siggeir’s attack on Völsung and his sons when they came to Gautland as his guests (21–23); Siggeir was enraged at Sigmund’s answer, but (in the words of the Saga) ‘he was a very wily man, and he behaved as if he were indifferent’."
TEXT_EXTRA,"17–22 It is told in the Saga that on the day following the night of the wedding feast (‘last night I lay / where loath me was’, 19) Siggeir left very abruptly and returned with Signý to Gautland, having invited Völsung and his sons to come as his guests to Gautland three months later (21). Signý met them when they landed to warn them of what Siggeir had prepared for them (22), but (according to the Saga) Völsung would not listen to Signý’s entreaty that he return at once to his own land, nor to her request that she should be allowed to stay with her own people and not return to Siggeir."
TEXT_EXTRA,20 ‘toft’: homestead.
TEXT_EXTRA,"29 In the Saga the sons of Völsung were set in stocks in the forest to await the old she-wolf who came each night. Signý, on the tenth day, sent her trusted servant to Sigmund, who alone survived, to smear honey over his face and to put some in his mouth. When the wolf came she licked his face and thrust her tongue into his mouth; at which he bit into it. Then the wolf started back violently, pressing her feet against the stocks in which Sigmund was set, so that they were split open; but he held on to the wolf’s tongue so that it was torn out by the roots, and she died. ‘Some men say,’ according to the Saga, ‘that the wolf was King Siggeir’s mother, who had changed herself into this shape by witchcraft.’"
TEXT_EXTRA,"While in the Saga the stocks are an important element in the story at this point, in the Lay there is no suggestion of stocks, but only of fetters and shackles; the wolf is ‘torn and tongueless’, but ‘by the tree riven’. See the note on stanzas 30-32."
TEXT_EXTRA,"30–32 This passage is very greatly condensed, and elements in the Saga essential to the narrative are passed over. Thus in the Saga, Signý found Sigmund in the woods, and it is explicit that they decided that he should make a house for himself under the ground, where Signý would provide for his needs. There is nothing in the Saga to explain Signý’s words in the Lay ‘Dwarvish master, thy doors open!’ In the opening prose passage of this section (p.72) it is said that ‘Sigmund dwelt in a cave in the guise of a dwarvish smith.’"
TEXT_EXTRA,"In this connection it is curious, if nothing more, to observe that in William Morris’ poem The Story of Sigurd the Volsung Sigmund’s dwelling is explicitly ‘a stony cave’ that was once ‘a house of the Dwarfs’. It is also said in that poem (see the note to stanza 29) that by Siggeir’s orders the men who led the sons of Völsung into the forest cut down the greatest oak-tree that they could find and bound them to it ‘with bonds of iron’; and when the wolf came for Sigmund he ‘burst his bonds’ and slew it with his hands."
TEXT_EXTRA,"Signý had two sons by Siggeir, and when the elder was ten years old she sent him out to Sigmund in the forest to be a help to him should he attempt to avenge Völsung; but the boy, told by Sigmund to make the bread while he himself went out for firewood, was frightened to touch the bag of flour because there was something alive in it. When Sigmund told Signý about this she told him to kill the boy, since he had no heart; and Sigmund did so. The next year Signý sent her second son by Siggeir out into the woods, and things went in the same way."
TEXT_EXTRA,"After that Signý changed shapes with a sorceress, and the sorceress slept with Siggeir for three nights in Signý’s form, while Signý slept with her brother. The son born to them was named Sinfjötli."
TEXT_EXTRA,33 On lines 5–6 of this stanza see the note to 35–36.
TEXT_EXTRA,"‘bast’: flexible bark, used for making baskets, and for tying."
TEXT_EXTRA,"33–34 In the Saga Sigmund subjected Sinfjötli to the same test as Siggeir’s sons, and when he came back to the underground house Sinfjötli had baked the bread, but he said that he thought that there had been something alive in the flour when he started kneading it. Sigmund laughed, and said that Sinfjötli should not eat the bread he had baked, ‘for you have kneaded in a great venomous snake.’ There is no mention in the Saga of Sinfjötli’s bringing Sigmund’s sword (see note to 37–39)."
TEXT_EXTRA,"35–36 A long passage is devoted in the Saga to the ferocious exploits of Sigmund and Sinfjötli in the forest, where they became werewolves; and it is an important point that Sigmund thought that Sinfjötli was the son of Signý and Siggeir (cf. 33 ‘Fair one, thy father / thy face gave not’), possessing the energy and daring of the Völsungs but the evil heart of his father."
TEXT_EXTRA,"37–39 In the Saga Sigmund and Sinfjötli entered Siggeir’s hall and hid themselves behind ale barrels in the outer room; but the two young children of Siggeir and Signý were playing with golden toys, bowling them across the floor of the hall and running along with them, and a gold ring rolled into the room where Sigmund and Sinfjötli sat. One of the children, chasing the ring, ‘saw where two tall, grim men were sitting, with overhanging helms and shining mailcoats’; and he ran back and told his father."
TEXT_EXTRA,"Signý, hearing this, took the children into the outer room and urged Sigmund and Sinfjötli to kill them, since they had betrayed their hiding-place. Sigmund said that he would not kill her children even if they had given him away, but the terrible Sinfjötli made light of it, slew both children, and hurled their bodies into the hall. When Sigmund and Sinfjötli had at last been captured Siggeir had a great burial-mound made of stones and turf; and in the midst of the mound there was set a huge stone slab so that when they were put into it they were separated and could not pass the slab, but could hear each other. But before the mound was covered over Signý threw down a bundle of straw to Sinfjötli, in which was meat. In the darkness of the mound Sinfjötli discovered that Sigmund’s sword was thrust into the meat, and with the sword they were able to saw through the stone slab."
TEXT_POEM,ristu af magni
TEXT_POEM,"mikla hellu,"
TEXT_POEM,"Sigmundr, hjörvi,"
TEXT_POEM,ok Sinfjötli.
TEXT_EXTRA,"‘They cut with strength the great slab, Sigmund and Sinfjötli, with the sword’."
TEXT_EXTRA,"When they got out of the mound it was night, and everyone was asleep; and bringing up wood they set fire to the hall."
TEXT_EXTRA,"40–41 It was now, when Sigmund told Signý to come forth, that in the Saga she revealed the truth about Sinfjötli – this is no doubt implied in stanza 41 of the Lay, ‘Son Sinfjötli, Sigmund father!’ In her last words, according to the Saga, before she went back into the fire, she declared that she had worked so mightily to achieve vengeance for Völsung that it was impossible for her now to live longer."
CHAPTER_NAME,III DAUÐI SINFJÖTLA (The Death of Sinfjötli)
TEXT_EXTRA,"There intervenes now in the Saga, after the deaths of Signý and Siggeir, the history of Helgi Hundingsbani, an originally independent figure who had been connected to the Völsung legend by making him the son of Sigmund and Borghild (only referred to as ‘the Queen’ in this section of the Lay). In this the Saga follows the ‘Helgi lays’ of the Edda; but in his poem my father entirely eliminated this accretion, and Helgi is not mentioned."
