Type,Text
TEXT_POEM,are mirrored on the Shadowmere.
TEXT_POEM,"He tarried there from errantry,"
TEXT_POEM,"and melodies they taught to him,"
TEXT_POEM,"and sages old him marvels told,"
TEXT_POEM,and harps of gold they brought to him.
TEXT_POEM,"They clothed him then in elven-white,"
TEXT_POEM,"and seven lights before him sent,"
TEXT_POEM,as through the Calacirian
TEXT_POEM,to hidden land forlorn he went.
TEXT_POEM,He came unto the timeless halls
TEXT_POEM,"where shining fall the countless years,"
TEXT_POEM,and endless reigns the Elder King
TEXT_POEM,in Ilmarin on Mountain sheer;
TEXT_POEM,and words unheard were spoken then
TEXT_POEM,"of folk of Men and Elven-kin,"
TEXT_POEM,beyond the world were visions showed
TEXT_POEM,forbid to those that dwell therein.
TEXT_POEM,A ship then new they built for him
TEXT_POEM,of mithril and of elven-glass
TEXT_POEM,with shining prow; no shaven oar
TEXT_POEM,nor sail she bore on silver mast:
TEXT_POEM,the Silmaril as lantern light
TEXT_POEM,and banner bright with living flame
TEXT_POEM,to gleam thereon by Elbereth
TEXT_POEM,"herself was set, who thither came"
TEXT_POEM,"and wings immortal made for him,"
TEXT_POEM,"and laid on him undying doom,"
TEXT_POEM,to sail the shoreless skies and come
TEXT_POEM,behind the Sun and light of Moon.
TEXT_POEM,From Evereven’s lofty hills
TEXT_POEM,where softly silver fountains fall
TEXT_POEM,"his wings him bore, a wandering light,"
TEXT_POEM,beyond the mighty Mountain Wall.
TEXT_POEM,"From World’s End then he turned away,"
TEXT_POEM,and yearned again to find afar
TEXT_POEM,"his home through shadows journeying,"
TEXT_POEM,and burning as an island star
TEXT_POEM,"on high above the mists he came,"
TEXT_POEM,"a distant flame before the Sun,"
TEXT_POEM,a wonder ere the waking dawn
TEXT_POEM,where grey the Norland waters run.
TEXT_POEM,And over Middle-earth he passed
TEXT_POEM,and heard at last the weeping sore
TEXT_POEM,of women and of elven-maids
TEXT_POEM,"in Elder Days, in years of yore."
TEXT_POEM,"But on him mighty doom was laid,"
TEXT_POEM,"till Moon should fade, an orbéd star"
TEXT_POEM,"to pass, and tarry never more"
TEXT_POEM,on Hither Shores where mortals are;
TEXT_POEM,for ever still a herald on
TEXT_POEM,an errand that should never rest
TEXT_POEM,"to bear his shining lamp afar,"
TEXT_POEM,the Flammifer of Westernesse.
TEXT_STORY,"They got up and withdrew quietly into the shadows, and made for the doors. Sam they left behind, fast asleep still with a smile on his face. In spite of his delight in Bilbo’s company Frodo felt a tug of regret as they passed out of the Hall of Fire. Even as they stepped over the threshold a single clear voice rose in song."
TEXT_POEM,"A Elbereth Gilthoniel,"
TEXT_POEM,silivren penna miriel
TEXT_POEM,o menel aglar elenath!
TEXT_POEM,Na-chaered palan-diriel
TEXT_POEM,"o galadhremmin ennorath,"
TEXT_POEM,"Fanuilos, le linnathon"
TEXT_POEM,"nef aear, sí nef aearon!"
TEXT_STORY,"At last there came a knock on the door. ‘Begging your pardon,’ said Sam, putting in his head, ‘but I was just wondering if you would be wanting anything.’"
CHAPTER_NUMBER,Chapter 2
CHAPTER_NAME,THE COUNCIL OF ELROND
TEXT_CONTEXT,"Next day Frodo woke early, feeling refreshed and well. He walked along the terraces above the loud-flowing Bruinen and watched the pale, cool sun rise above the far mountains, and shine down, slanting through the thin silver mist; the dew upon the yellow leaves was glimmering, and the woven nets of gossamer twinkled on every bush. Sam walked beside him, saying nothing, but sniffing the air, and looking every now and again with wonder in his eyes at the great heights in the East. The snow was white upon their peaks."
TEXT_STORY,"Suddenly as they were talking a single clear bell rang out. ‘That is the warning bell for the Council of Elrond,’ cried Gandalf. ‘Come along now! Both you and Bilbo are wanted.’"
TEXT_STORY,"Not all that was spoken and debated in the Council need now be told. Much was said of events in the world outside, especially in the South, and in the wide lands east of the Mountains. Of these things Frodo had already heard many rumours; but the tale of Glóin was new to him, and when the dwarf spoke he listened attentively. It appeared that amid the splendour of their works of hand the hearts of the Dwarves of the Lonely Mountain were troubled."
TEXT_STORY,"Then all listened while Elrond in his clear voice spoke of Sauron and the Rings of Power, and their forging in the Second Age of the world long ago. A part of his tale was known to some there, but the full tale to none, and many eyes were turned to Elrond in fear and wonder as he told of the Elven-smiths of Eregion and their friendship with Moria, and their eagerness for knowledge, by which Sauron ensnared them. For in that time he was not yet evil to behold, and they received his aid and grew mighty in craft, whereas he learned all their secrets, and betrayed them, and forged secretly in the Mountain of Fire the One Ring to be their master. But Celebrimbor was aware of him, and hid the Three which he had made; and there was war, and the land was laid waste, and the gate of Moria was shut."
TEXT_STORY,"He ceased, but at once Boromir stood up, tall and proud, before them. ‘Give me leave, Master Elrond,’ said he, ‘first to say more of Gondor, for verily from the land of Gondor I am come. And it would be well for all to know what passes there. For few, I deem, know of our deeds, and therefore guess little at their peril, if we should fail at last."
TEXT_POEM,Seek for the Sword that was broken:
TEXT_POEM,In Imladris it dwells;
TEXT_POEM,There shall be counsels taken
TEXT_POEM,Stronger than Morgul-spells.
TEXT_POEM,There shall be shown a token
TEXT_POEM,"That Doom is near at hand,"
TEXT_POEM,"For Isildur’s Bane shall waken,"
TEXT_POEM,And the Halfling forth shall stand.
TEXT_CONTEXT,"Of these words we could understand little, and we spoke to our father, Denethor, Lord of Minas Tirith, wise in the lore of Gondor. This only would he say, that Imladris was of old the name among the Elves of a far northern dale, where Elrond the Halfelven dwelt, greatest of lore-masters. Therefore my brother, seeing how desperate was our need, was eager to heed the dream and seek for Imladris; but since the way was full of doubt and danger, I took the journey upon myself. Loth was my father to give me leave, and long have I wandered by roads forgotten, seeking the house of Elrond, of which many had heard, but few knew where it lay.’"
TEXT_STORY,"‘And here in the house of Elrond more shall be made clear to you,’ said Aragorn, standing up. He cast his sword upon the table that stood before Elrond, and the blade was in two pieces. ‘Here is the Sword that was Broken!’ he said."
TEXT_STORY,"There was a hush, and all turned their eyes on Frodo. He was shaken by a sudden shame and fear; and he felt a great reluctance to reveal the Ring, and a loathing of its touch. He wished he was far away. The Ring gleamed and flickered as he held it up before them in his trembling hand."
TEXT_POEM,"All that is gold does not glitter,"
TEXT_POEM,Not all those who wander are lost;
TEXT_POEM,"The old that is strong does not wither,"
TEXT_POEM,Deep roots are not reached by the frost.
TEXT_POEM,"From the ashes a fire shall be woken,"
TEXT_POEM,A light from the shadows shall spring;
TEXT_POEM,Renewed shall be blade that was broken:
TEXT_POEM,The crownless again shall be king.
TEXT_CONTEXT,"‘Not very good perhaps, but to the point – if you need more beyond the word of Elrond. If that was worth a journey of a hundred and ten days to hear, you had best listen to it.’ He sat down with a snort."
TEXT_STORY,"To some there Bilbo’s tale was wholly new, and they listened with amazement while the old hobbit, actually not at all displeased, recounted his adventure with Gollum, at full length. He did not omit a single riddle. He would have given also an account of his party and disappearance from the Shire, if he had been allowed; but Elrond raised his hand."
TEXT_STORY,"Galdor of the Havens, who sat nearby, overheard him. ‘You speak for me also,’ he cried, and turning to Elrond he said: ‘The Wise may have good reason to believe that the halfling’s trove is indeed the Great Ring of long debate, unlikely though that may seem to those who know less. But may we not hear the proofs? And I would ask this also. What of Saruman? He is learned in the lore of the Rings, yet he is not among us. What is his counsel – if he knows the things that we have heard?’"
TEXT_STORY,"Gandalf fell silent, gazing eastward from the porch to the far peaks of the Misty Mountains, at whose great roots the peril of the world had so long lain hidden. He sighed."
TEXT_STORY,"The Great Ring shall go now to be an heirloom of the North Kingdom; but records of it shall be left in Gondor, where also dwell the heirs of Elendil, lest a time come when the memory of these great matters shall grow dim."
TEXT_CONTEXT,"‘And after these words Isildur described the Ring, such as he found it."
TEXT_STORY,"It was hot when I first took it, hot as a glede, and my hand was scorched, so that I doubt if ever again I shall be free of the pain of it. Yet even as I write it is cooled, and it seemeth to shrink, though it loseth neither its beauty nor its shape. Already the writing upon it, which at first was as clear as red flame, fadeth and is now only barely to be read. It is fashioned in an elven-script of Eregion, for they have no letters in Mordor for such subtle work; but the language is unknown to me. I deem it to be a tongue of the Black Land, since it is foul and uncouth. What evil it saith I do not know; but I trace here a copy of it, lest it fade beyond recall. The Ring misseth, maybe, the heat of Sauron’s hand, which was black and yet burned like fire, and so Gil-galad was destroyed; and maybe were the gold made hot again, the writing would be refreshed. But for my part I will risk no hurt to this thing: of all the works of Sauron the only fair. It is precious to me, though I buy it with great pain."
TEXT_SPECIAL,"Ash nazg durbatulûk, ash nazg gimbatul, ash nazg thrakatulûk agh burzum-ishi krimpatul.’"
TEXT_SPECIAL,"One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the Darkness bind them."
TEXT_STORY,"All sat silent for a while, until at length Boromir spoke. ‘He is a small thing, you say, this Gollum? Small, but great in mischief. What became of him? To what doom did you put him?’"
TEXT_STORY,"‘At the end of June I was in the Shire, but a cloud of anxiety was on my mind, and I rode to the southern borders of the little land; for I had a foreboding of some danger, still hidden from me but drawing near. There messages reached me telling me of war and defeat in Gondor, and when I heard of the Black Shadow a chill smote my heart. But I found nothing save a few fugitives from the South; yet it seemed to me that on them sat a fear of which they would not speak. I turned then east and north and journeyed along the Greenway; and not far from Bree I came upon a traveller sitting on a bank beside the road with his grazing horse beside him. It was Radagast the Brown, who at one time dwelt at Rhosgobel, near the borders of Mirkwood. He is one of my order, but I had not seen him for many a year."
